ensg,gene,n_reg,coef_beta,se_beta,p_beta,signed_log10p,fdr
ENSG00000213923,CSNK1E,10843,0.021626943374487978,0.009550026676602317,0.023557201290089577,1.6278763071136801,0.7634263735353622
ENSG00000186153,WWOX,10843,0.021591280447480838,0.009549212998889408,0.023775688261386894,1.6238669022014431,0.7634263735353622
ENSG00000161542,PRPSAP1,10843,0.021582563598606594,0.009550228508733825,0.02384720549030551,1.6225625059843174,0.7634263735353622
ENSG00000099810,MTAP,10843,0.02156572029703382,0.009546914720348347,0.023908120237151005,1.6214545687075255,0.7634263735353622
ENSG00000179195,ZNF664,10843,0.021478023881420585,0.009546672367180563,0.02448215030708082,1.6111504400605088,0.766917306061965
ENSG00000113068,PFDN1,10843,0.021461672842234693,0.009547293673381281,0.024600503153399438,1.609056010192952,0.766917306061965
ENSG00000170545,SMAGP,10843,0.021447802136082685,0.009546988205806062,0.024688740352704765,1.607501067695649,0.766917306061965
ENSG00000182541,LIMK2,10843,0.021418620510258893,0.00954776786368989,0.02489682774591273,1.603855985442882,0.7710517556731166
ENSG00000119906,SLF2,10844,0.02135236940178593,0.009548620053830486,0.02536068352118166,1.5958390455270133,0.7830587025969664
ENSG00000108100,CCNY,10843,0.021327863928407628,0.009547918834103983,0.0255184624659247,1.5931454962001148,0.7833423768548133
ENSG00000172354,GNB2,10843,0.02132028542183939,0.009548079553810358,0.025573257914171272,1.5922139413511458,0.7833423768548133
ENSG00000112182,BACH2,10844,0.021288763038920373,0.009550871747085483,0.025835226127832896,1.5877877328549075,0.7833423768548133
ENSG00000117868,ESYT2,10843,0.021278081691388416,0.00954895061802508,0.025879865563196245,1.5870379840046387,0.7833423768548133
ENSG00000161395,PGAP3,10843,0.021237825426028555,0.00954860035618204,0.02615671709065994,1.582416764892097,0.7833423768548133
ENSG00000106460,TMEM106B,10843,0.02121538237975247,0.009546803469907817,0.02628698556265763,1.580259213382568,0.7833423768548133
ENSG00000155158,TTC39B,10843,0.021205677838865657,0.009546696413335394,0.026354056980044154,1.5791525194107177,0.7833423768548133
