gene,kNN_max_score,nearest_fda_target,FDA_drugs_targeting_nearest_gene,is_fda_target,n_downstream_z3,culture_condition
KIF15,0.0976900234818458,ITGB7,NATALIZUMAB; VEDOLIZUMAB,False,27,Stim8hr
NTMT1,0.0976385921239852,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,16,Stim8hr
CLN3,0.0976338312029838,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,26,Stim8hr
TMX3,0.0976326912641525,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,37,Stim8hr
KIAA0513,0.0976306274533271,NDUFV2,METFORMIN; METFORMIN HYDROCHLORIDE,False,9,Stim8hr
ZFTRAF1,0.0975870117545127,CRBN,LENALIDOMIDE; POMALIDOMIDE; THALIDOMIDE,False,17,Stim8hr
AP3D1,0.0975439399480819,EZH2,TAZEMETOSTAT; TAZEMETOSTAT HYDROBROMIDE,False,18,Stim8hr
PRR5,0.097509317100048,DPP4,ALOGLIPTIN; ALOGLIPTIN BENZOATE; ANAGLIPTIN; EVOGLIPTIN; GEMIGLIPTIN; LINAGLIPTIN; OMARIGLIPTIN; SAXAGLIPTIN HYDROCHLORIDE; SITAGLIPTIN; SITAGLIPTIN FUMARATE; SITAGLIPTIN HYDROCHLORIDE MONOHYDRATE; SITAGLIPTIN PHOSPHATE; TENELIGLIPTIN; TRELAGLIPTIN SUCCINATE; VILDAGLIPTIN,False,15,Stim8hr
CYB5B,0.0974904969334602,IMPA1,LITHIUM CARBONATE; LITHIUM CITRATE,False,16,Stim8hr
ERGIC2,0.0974044278264045,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,16,Stim8hr
EXOC6,0.0973323807120323,CCDC6,PRALSETINIB; SELPERCATINIB,False,73,Stim8hr
FAM24B,0.0973032936453819,IL23A,BRIAKINUMAB; GUSELKUMAB; MIRIKIZUMAB; RISANKIZUMAB; TILDRAKIZUMAB; USTEKINUMAB,False,9,Stim8hr
PEX11B,0.0972724631428718,IDH1,IVOSIDENIB; OLUTASIDENIB; VORASIDENIB,False,32,Stim8hr
GNB5,0.0972577035427093,VEGFA,ABICIPAR PEGOL; AFLIBERCEPT; BEVACIZUMAB; BEVACIZUMAB GAMMA; BROLUCIZUMAB; FARICIMAB; PEGAPTANIB SODIUM; RANIBIZUMAB,False,17,Stim8hr
RASSF1,0.0972340032458305,PDE1B,DIPYRIDAMOLE; PENTOXIFYLLINE,False,27,Stim8hr
LARP7,0.0970983877778053,EZH2,TAZEMETOSTAT; TAZEMETOSTAT HYDROBROMIDE,False,43,Stim8hr
TOR1AIP1,0.0970787927508354,DPP4,ALOGLIPTIN; ALOGLIPTIN BENZOATE; ANAGLIPTIN; EVOGLIPTIN; GEMIGLIPTIN; LINAGLIPTIN; OMARIGLIPTIN; SAXAGLIPTIN HYDROCHLORIDE; SITAGLIPTIN; SITAGLIPTIN FUMARATE; SITAGLIPTIN HYDROCHLORIDE MONOHYDRATE; SITAGLIPTIN PHOSPHATE; TENELIGLIPTIN; TRELAGLIPTIN SUCCINATE; VILDAGLIPTIN,False,16,Stim8hr
BBS1,0.0970495343208313,AHR,TAPINAROF,False,20,Stim8hr
MEF2A,0.0970419645309448,NR3C1,ALCLOMETASONE DIPROPIONATE; AMCINONIDE; BECLOMETHASONE DIPROPIONATE; BETAMETHASONE; BETAMETHASONE ACETATE; BETAMETHASONE BENZOATE; BETAMETHASONE DIPROPIONATE; BETAMETHASONE SODIUM PHOSPHATE; BETAMETHASONE VALERATE; BUDESONIDE; CICLESONIDE; CLOBETASOL PROPIONATE; CORTISONE ACETATE; DEFLAZACORT; DESONIDE; DESOXIMETASONE; DEXAMETHASONE; DEXAMETHASONE SODIUM PHOSPHATE; DIFLORASONE DIACETATE; DIFLUPREDNATE; FLUMETHASONE PIVALATE; FLUNISOLIDE; FLUOCINOLONE ACETONIDE; FLUOCINONIDE; FLUOROMETHOLONE; FLUPREDNISOLONE; FLURANDRENOLIDE; FLUTICASONE FUROATE; FLUTICASONE PROPIONATE; HALCINONIDE; HALOBETASOL PROPIONATE; HYDROCORTAMATE; HYDROCORTISONE; HYDROCORTISONE ACETATE; HYDROCORTISONE BUTYRATE; HYDROCORTISONE PROBUTATE; HYDROCORTISONE SODIUM SUCCINATE; LOTEPREDNOL ETABONATE; MEDRYSONE; MEPREDNISONE; METHYLPREDNISOLONE; METHYLPREDNISOLONE ACETATE; METHYLPREDNISOLONE SODIUM SUCCINATE; MIFEPRISTONE; MOMETASONE FUROATE; PREDNICARBATE; PREDNISOLONE; PREDNISOLONE ACETATE; PREDNISOLONE SODIUM PHOSPHATE; PREDNISONE; RIMEXOLONE; TRIAMCINOLONE; TRIAMCINOLONE ACETONIDE; TRIAMCINOLONE HEXACETONIDE; VAMOROLONE,False,51,Stim8hr
MPPE1,0.0970140248537063,NDUFV3,METFORMIN; METFORMIN HYDROCHLORIDE,False,8,Stim8hr
PHIP,0.0969993397593498,VKORC1,ACENOCOUMAROL; DICUMAROL; PHENINDIONE; PHENPROCOUMON; WARFARIN; WARFARIN SODIUM,False,70,Stim8hr
OTUB2,0.0969118699431419,PRKAG1,ACADESINE,False,12,Stim8hr
IFT80,0.0969083830714225,PRKCA,MIDOSTAURIN,False,23,Stim8hr
PTPN4,0.096897505223751,RARA,ACITRETIN; ADAPALENE; ALITRETINOIN; ETRETINATE; ISOTRETINOIN; TAZAROTENE; TRETINOIN,False,18,Stim8hr
PACC1,0.0968948379158973,ITGAL,EFALIZUMAB; LIFITEGRAST; ODULIMOMAB,False,29,Stim8hr
TOP3B,0.096890389919281,CD274,ATEZOLIZUMAB; AVELUMAB; COSIBELIMAB; DURVALUMAB; SUGEMALIMAB,False,11,Stim8hr
PLEC,0.0968822315335273,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,32,Stim8hr
TAB3,0.0967980772256851,RRM2B,CLOFARABINE; FLUDARABINE PHOSPHATE; GALLIUM NITRATE; GEMCITABINE; GEMCITABINE HYDROCHLORIDE; HYDROXYUREA; MOTEXAFIN GADOLINIUM,False,28,Stim8hr
PSMB5,0.0967608541250228,SRC,BOSUTINIB; DASATINIB ANHYDROUS; TIRBANIBULIN; VANDETANIB,True,61,Stim8hr
CENPU,0.0966504588723182,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,34,Stim8hr
HSF2,0.0966199785470962,PPARA,BEZAFIBRATE; CHOLINE FENOFIBRATE; CIPROFIBRATE; CLOFIBRATE; ELAFIBRANOR; FENOFIBRATE; FENOFIBRIC ACID; GEMFIBROZIL; PEMAFIBRATE; SAROGLITAZAR,False,41,Stim8hr
ST3GAL3,0.0965206325054168,CD79B,POLATUZUMAB VEDOTIN,False,22,Stim8hr
DENND10,0.0964109897613525,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,14,Stim8hr
RXYLT1,0.0963383018970489,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,6,Stim8hr
WDR91,0.0963164642453193,JAK2,BARICITINIB; DELGOCITINIB; DEURUXOLITINIB PHOSPHATE; FEDRATINIB; FEDRATINIB HYDROCHLORIDE; FILGOTINIB; FILGOTINIB MALEATE; LESTAURTINIB; MOMELOTINIB; MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE; PACRITINIB; PACRITINIB CITRATE; RUXOLITINIB; RUXOLITINIB PHOSPHATE; TOFACITINIB; TOFACITINIB CITRATE; UPADACITINIB; UPADACITINIB HEMIHYDRATE,False,32,Stim8hr
ZSWIM9,0.0963058173656463,IL6ST,SATRALIZUMAB,False,14,Stim8hr
SFMBT1,0.0962799564003944,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,24,Stim8hr
PPP1R3D,0.0962313115596771,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,21,Stim8hr
MIF,0.0962312221527099,PARP2,NIRAPARIB; NIRAPARIB TOSYLATE MONOHYDRATE; OLAPARIB; PAMIPARIB; RUCAPARIB; RUCAPARIB CAMSYLATE; TALAZOPARIB; TALAZOPARIB TOSYLATE; VELIPARIB,True,18,Stim8hr
C2orf74,0.0962225124239921,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,12,Stim8hr
CUTA,0.0960150063037872,TUBA1C,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,15,Stim8hr
CBR4,0.0959732085466384,NDUFA10,METFORMIN; METFORMIN HYDROCHLORIDE,False,8,Stim8hr
RAP2B,0.0959169939160347,TNFRSF8,BRENTUXIMAB VEDOTIN,False,23,Stim8hr
ZNF707,0.0958786532282829,EZH2,TAZEMETOSTAT; TAZEMETOSTAT HYDROBROMIDE,False,12,Stim8hr
C9orf72,0.0958652198314666,RARG,ACITRETIN; ADAPALENE; ALITRETINOIN; ETRETINATE; ISOTRETINOIN; PALOVAROTENE; TAZAROTENE; TRETINOIN; TRIFAROTENE,False,33,Stim8hr
MAPKBP1,0.0958638340234756,SRC,BOSUTINIB; DASATINIB ANHYDROUS; TIRBANIBULIN; VANDETANIB,False,19,Stim8hr
REPS1,0.0958168655633926,NDUFAF2,METFORMIN; METFORMIN HYDROCHLORIDE,False,6,Stim8hr
ELL2,0.0957789197564125,AHR,TAPINAROF,False,7,Stim8hr
ZNF22,0.0957580730319023,NDUFV1,METFORMIN; METFORMIN HYDROCHLORIDE,False,13,Stim8hr
ABTB3,0.0956998243927955,NDUFB5,METFORMIN; METFORMIN HYDROCHLORIDE,False,17,Stim8hr
CORO1A,0.0956773310899734,IL2RB,ALDESLEUKIN; BASILIXIMAB; DACLIZUMAB; DENILEUKIN DIFTITOX; NOGAPENDEKIN ALFA INBAKICEPT,False,29,Stim8hr
PALS2,0.0956516563892364,NDUFB5,METFORMIN; METFORMIN HYDROCHLORIDE,False,23,Stim8hr
MYO1E,0.0955773517489433,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,9,Stim8hr
GORASP1,0.095541626214981,ADA,AUTOLOGOUS CD34+ ENRICHED CELL FRACTION THAT CONTAINS CD34+ CELLS TRANSDUCED WITH RETROVIRAL VECTOR THAT ENCODES FOR THE HUMAN ADA CDNA SEQUENCE; PENTOSTATIN,False,18,Stim8hr
RHOQ,0.0955135226249694,HRH2,BETAZOLE; CIMETIDINE; FAMOTIDINE; LAFUTIDINE; METHANTHELINE; NIZATIDINE; RANITIDINE; RANITIDINE BISMUTH CITRATE; RANITIDINE HYDROCHLORIDE; TOLAZOLINE,False,31,Stim8hr
SMG6,0.0954687222838401,ADRM1,BORTEZOMIB; BORTEZOMIB D-MANNITOL; CARFILZOMIB; IXAZOMIB; IXAZOMIB CITRATE,False,76,Stim8hr
PACSIN2,0.0954409167170524,IL2RB,ALDESLEUKIN; BASILIXIMAB; DACLIZUMAB; DENILEUKIN DIFTITOX; NOGAPENDEKIN ALFA INBAKICEPT,False,17,Stim8hr
NECAB3,0.0954027026891708,S1PR4,ETRASIMOD; ETRASIMOD ARGININE; FINGOLIMOD; FINGOLIMOD HYDROCHLORIDE; FINGOLIMOD LAURYL SULFATE,False,27,Stim8hr
C12orf75,0.0953485071659088,RARG,ACITRETIN; ADAPALENE; ALITRETINOIN; ETRETINATE; ISOTRETINOIN; PALOVAROTENE; TAZAROTENE; TRETINOIN; TRIFAROTENE,False,68,Stim8hr
UIMC1,0.0953281074762344,DPP4,ALOGLIPTIN; ALOGLIPTIN BENZOATE; ANAGLIPTIN; EVOGLIPTIN; GEMIGLIPTIN; LINAGLIPTIN; OMARIGLIPTIN; SAXAGLIPTIN HYDROCHLORIDE; SITAGLIPTIN; SITAGLIPTIN FUMARATE; SITAGLIPTIN HYDROCHLORIDE MONOHYDRATE; SITAGLIPTIN PHOSPHATE; TENELIGLIPTIN; TRELAGLIPTIN SUCCINATE; VILDAGLIPTIN,False,22,Stim8hr
BIRC3,0.0953168720006942,PRKCB,MIDOSTAURIN,False,29,Stim8hr
G6PC3,0.0953120440244674,PIK3CD,COPANLISIB; COPANLISIB HYDROCHLORIDE; DUVELISIB; DUVELISIB MONOHYDRATE; IDELALISIB; LENIOLISIB; LENIOLISIB PHOSPHATE; PARSACLISIB; UMBRALISIB; UMBRALISIB TOSYLATE,False,17,Stim8hr
ZNF107,0.0952582359313964,BRD4,PELABRESIB,False,29,Stim8hr
TOP6BL,0.0952352583408355,SLAMF7,ELOTUZUMAB,False,27,Stim8hr
TMBIM1,0.0951784923672676,IFNAR1,ALBINTERFERON ALFA-2B; ANIFROLUMAB; INTERFERON ALFA-2A; INTERFERON ALFA-2B; INTERFERON ALFA-N3; INTERFERON ALFACON-1; INTERFERON BETA-1A; INTERFERON BETA-1B; PEGINTERFERON ALFA-2A; PEGINTERFERON ALFA-2B; PEGINTERFERON BETA-1A; ROPEGINTERFERON ALFA-2B,False,16,Stim8hr
C21orf58,0.0951752141118049,NDUFS2,METFORMIN; METFORMIN HYDROCHLORIDE,False,12,Stim8hr
OGG1,0.0951722413301467,RRM2B,CLOFARABINE; FLUDARABINE PHOSPHATE; GALLIUM NITRATE; GEMCITABINE; GEMCITABINE HYDROCHLORIDE; HYDROXYUREA; MOTEXAFIN GADOLINIUM,False,24,Stim8hr
TMEM192,0.0951478704810142,CD2,ALEFACEPT,False,14,Stim8hr
TK1,0.0951378718018531,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,14,Stim8hr
CCDC117,0.0951198488473892,PDE7B,DIPYRIDAMOLE; FLAVOXATE; FLAVOXATE HYDROCHLORIDE; PENTOXIFYLLINE,False,4,Stim8hr
RNF5,0.0949949100613594,NDUFS2,METFORMIN; METFORMIN HYDROCHLORIDE,False,24,Stim8hr
PPTC7,0.0949816778302192,PDE3B,AMINOPHYLLINE; ANAGRELIDE; ANAGRELIDE HYDROCHLORIDE; DIPYRIDAMOLE; ENOXIMONE; ENSIFENTRINE; LEVOSIMENDAN; OXTRIPHYLLINE; PENTOXIFYLLINE; THEOPHYLLINE,False,43,Stim8hr
PCYT1A,0.0949350073933601,KEAP1,DIMETHYL FUMARATE; DIROXIMEL FUMARATE; MONOMETHYL FUMARATE,False,45,Stim8hr
GTF2A2,0.0949131622910499,DPP4,ALOGLIPTIN; ALOGLIPTIN BENZOATE; ANAGLIPTIN; EVOGLIPTIN; GEMIGLIPTIN; LINAGLIPTIN; OMARIGLIPTIN; SAXAGLIPTIN HYDROCHLORIDE; SITAGLIPTIN; SITAGLIPTIN FUMARATE; SITAGLIPTIN HYDROCHLORIDE MONOHYDRATE; SITAGLIPTIN PHOSPHATE; TENELIGLIPTIN; TRELAGLIPTIN SUCCINATE; VILDAGLIPTIN,False,47,Stim8hr
HECTD4,0.0948950052261352,HDAC7,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,16,Stim8hr
PPT1,0.0948711559176445,CCR5,MARAVIROC,False,23,Stim8hr
PIGP,0.094665490090847,DPP4,ALOGLIPTIN; ALOGLIPTIN BENZOATE; ANAGLIPTIN; EVOGLIPTIN; GEMIGLIPTIN; LINAGLIPTIN; OMARIGLIPTIN; SAXAGLIPTIN HYDROCHLORIDE; SITAGLIPTIN; SITAGLIPTIN FUMARATE; SITAGLIPTIN HYDROCHLORIDE MONOHYDRATE; SITAGLIPTIN PHOSPHATE; TENELIGLIPTIN; TRELAGLIPTIN SUCCINATE; VILDAGLIPTIN,False,42,Stim8hr
EML4,0.0946035161614418,AHR,TAPINAROF,True,21,Stim8hr
VILL,0.0945790559053421,RRM2B,CLOFARABINE; FLUDARABINE PHOSPHATE; GALLIUM NITRATE; GEMCITABINE; GEMCITABINE HYDROCHLORIDE; HYDROXYUREA; MOTEXAFIN GADOLINIUM,False,19,Stim8hr
ABRAXAS2,0.0945691987872123,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,13,Stim8hr
SLC16A6,0.0945507064461708,PRKCA,MIDOSTAURIN,False,16,Stim8hr
NDUFS4,0.0945406258106231,IDH2,ENASIDENIB MESYLATE; VORASIDENIB,True,17,Stim8hr
GORAB,0.0945391207933425,HDAC1,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN; VORINOSTAT,False,9,Stim8hr
DOLK,0.0945387259125709,CD3G,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB,False,79,Stim8hr
PPP1R35,0.0944936722517013,POLE3,CLOFARABINE; CYTARABINE; FLUDARABINE PHOSPHATE; GEMCITABINE; GEMCITABINE HYDROCHLORIDE,False,43,Stim8hr
ZBED2,0.0944854170083999,SLAMF7,ELOTUZUMAB,False,16,Stim8hr
BACH1,0.0944752395153045,CCR4,MOGAMULIZUMAB,False,31,Stim8hr
NPRL3,0.0944745168089866,NDUFV3,METFORMIN; METFORMIN HYDROCHLORIDE,False,35,Stim8hr
COQ8A,0.094461053609848,AHR,TAPINAROF,False,19,Stim8hr
TRIM46,0.0944154188036918,NDUFA10,METFORMIN; METFORMIN HYDROCHLORIDE,False,31,Stim8hr
CGRRF1,0.0943598598241806,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,31,Stim8hr
MTX1,0.0943550169467926,CD3D,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB,False,21,Stim8hr
NTPCR,0.0943262726068496,PRKCH,MIDOSTAURIN,False,16,Stim8hr
SYAP1,0.0942624658346176,NDUFB4,METFORMIN; METFORMIN HYDROCHLORIDE,False,17,Stim8hr
RABL6,0.0942409485578537,IDH1,IVOSIDENIB; OLUTASIDENIB; VORASIDENIB,False,17,Stim8hr
PSTPIP2,0.0942157208919525,CD2,ALEFACEPT,False,17,Stim8hr
TSNARE1,0.0940942838788032,GSK3A,LITHIUM CARBONATE; LITHIUM CITRATE,False,14,Stim8hr
KIF1B,0.0940726771950721,TGFB1,LUSPATERCEPT,False,12,Stim8hr
ELL,0.0940542817115783,POLE3,CLOFARABINE; CYTARABINE; FLUDARABINE PHOSPHATE; GEMCITABINE; GEMCITABINE HYDROCHLORIDE,False,67,Stim8hr
ZNF275,0.0940454453229904,PRKD3,MIDOSTAURIN,False,16,Stim8hr
PPARGC1B,0.0939280986785888,CD2,ALEFACEPT,False,25,Stim8hr
SHISA5,0.0939230993390083,HAVCR2,SABATOLIMAB,False,15,Stim8hr
GUF1,0.093807078897953,HDAC3,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN; VORINOSTAT,False,19,Stim8hr
VMAC,0.0937832295894622,NDUFV1,METFORMIN; METFORMIN HYDROCHLORIDE,False,14,Stim8hr
IL15RA,0.0937194749712944,PDE7B,DIPYRIDAMOLE; FLAVOXATE; FLAVOXATE HYDROCHLORIDE; PENTOXIFYLLINE,True,12,Stim8hr
DHX57,0.0936974436044693,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,38,Stim8hr
E2F4,0.0936801135540008,JAK2,BARICITINIB; DELGOCITINIB; DEURUXOLITINIB PHOSPHATE; FEDRATINIB; FEDRATINIB HYDROCHLORIDE; FILGOTINIB; FILGOTINIB MALEATE; LESTAURTINIB; MOMELOTINIB; MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE; PACRITINIB; PACRITINIB CITRATE; RUXOLITINIB; RUXOLITINIB PHOSPHATE; TOFACITINIB; TOFACITINIB CITRATE; UPADACITINIB; UPADACITINIB HEMIHYDRATE,False,51,Stim8hr
TC2N,0.0936693549156189,NDUFV1,METFORMIN; METFORMIN HYDROCHLORIDE,False,18,Stim8hr
PFDN1,0.0935847163200378,PPIA,CYCLOSPORINE,False,36,Stim8hr
ZBTB32,0.0935669466853141,PRKCA,MIDOSTAURIN,False,36,Stim8hr
HENMT1,0.0935638472437858,ITGB7,NATALIZUMAB; VEDOLIZUMAB,False,33,Stim8hr
TMA7,0.0935244411230087,PRKCA,MIDOSTAURIN,False,18,Stim8hr
NEK8,0.0935218781232833,SRC,BOSUTINIB; DASATINIB ANHYDROUS; TIRBANIBULIN; VANDETANIB,False,29,Stim8hr
PICALM,0.0935206860303878,NDUFA9,METFORMIN; METFORMIN HYDROCHLORIDE,False,46,Stim8hr
FASTKD3,0.0935163050889968,DPP4,ALOGLIPTIN; ALOGLIPTIN BENZOATE; ANAGLIPTIN; EVOGLIPTIN; GEMIGLIPTIN; LINAGLIPTIN; OMARIGLIPTIN; SAXAGLIPTIN HYDROCHLORIDE; SITAGLIPTIN; SITAGLIPTIN FUMARATE; SITAGLIPTIN HYDROCHLORIDE MONOHYDRATE; SITAGLIPTIN PHOSPHATE; TENELIGLIPTIN; TRELAGLIPTIN SUCCINATE; VILDAGLIPTIN,False,28,Stim8hr
GIMAP8,0.0935048907995224,CSNK1E,UMBRALISIB; UMBRALISIB TOSYLATE,False,22,Stim8hr
DNAJA1,0.0934874042868614,NDUFB11,METFORMIN; METFORMIN HYDROCHLORIDE,False,31,Stim8hr
LRRC47,0.0934869870543479,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,13,Stim8hr
SLC25A20,0.0934706926345825,TRAF3IP2,IGURATIMOD,False,15,Stim8hr
MINDY3,0.0934279412031173,VKORC1,ACENOCOUMAROL; DICUMAROL; PHENINDIONE; PHENPROCOUMON; WARFARIN; WARFARIN SODIUM,False,30,Stim8hr
PACSIN3,0.09340700507164,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,75,Stim8hr
PPIL3,0.0933240428566932,NDUFV1,METFORMIN; METFORMIN HYDROCHLORIDE,False,7,Stim8hr
UBAC2,0.0932919904589653,PRKAA1,ACADESINE,False,28,Stim8hr
CCNB1,0.093236468732357,HDAC4,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,24,Stim8hr
LTA,0.0931899547576904,RAMP1,PRAMLINTIDE; PRAMLINTIDE ACETATE; ZAVEGEPANT,False,39,Stim8hr
HM13,0.0931469351053237,AHR,TAPINAROF,False,28,Stim8hr
SPHK2,0.0931297838687896,EZH2,TAZEMETOSTAT; TAZEMETOSTAT HYDROBROMIDE,False,39,Stim8hr
ACP2,0.092951200902462,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,22,Stim8hr
UBXN2A,0.0929234325885772,CD2,ALEFACEPT,False,30,Stim8hr
MAPK13,0.0929218381643295,BCR,ASCIMINIB; ASCIMINIB HYDROCHLORIDE; BOSUTINIB; BOSUTINIB MONOHYDRATE; DASATINIB; DASATINIB ANHYDROUS; IMATINIB; IMATINIB MESYLATE; NILOTINIB; NILOTINIB HYDROCHLORIDE MONOHYDRATE; PONATINIB; PONATINIB HYDROCHLORIDE,False,16,Stim8hr
SC5D,0.0928485691547393,ODC1,EFLORNITHINE; EFLORNITHINE HYDROCHLORIDE,False,19,Stim8hr
ASNSD1,0.0928367152810096,PPP3CA,VOCLOSPORIN,False,31,Stim8hr
KIF27,0.0928100273013114,CCR5,MARAVIROC,False,19,Stim8hr
HERPUD1,0.0926856026053428,NDUFAF2,METFORMIN; METFORMIN HYDROCHLORIDE,False,21,Stim8hr
LAMP3,0.0926327034831047,CD80,ABATACEPT; BELATACEPT,False,18,Stim8hr
PYGM,0.092608705163002,NDUFV2,METFORMIN; METFORMIN HYDROCHLORIDE,False,91,Stim8hr
SEC23B,0.0926074087619781,DPP4,ALOGLIPTIN; ALOGLIPTIN BENZOATE; ANAGLIPTIN; EVOGLIPTIN; GEMIGLIPTIN; LINAGLIPTIN; OMARIGLIPTIN; SAXAGLIPTIN HYDROCHLORIDE; SITAGLIPTIN; SITAGLIPTIN FUMARATE; SITAGLIPTIN HYDROCHLORIDE MONOHYDRATE; SITAGLIPTIN PHOSPHATE; TENELIGLIPTIN; TRELAGLIPTIN SUCCINATE; VILDAGLIPTIN,False,78,Stim8hr
KCNC4,0.0925832241773605,IFNGR1,INTERFERON GAMMA-1B,True,18,Stim8hr
