gene,kNN_max_score,nearest_approved_target,is_approved_target,n_downstream_z3,culture_condition
CRBN,0.20627835392951965,ROCK2,True,41,Stim8hr
ROCK2,0.20627835392951965,CRBN,True,29,Stim8hr
MAP7D3,0.20626868307590485,CRBN,False,29,Stim8hr
STAT4,0.20624224841594696,BCR,False,42,Stim8hr
SMTN,0.2062205672264099,CD2,False,21,Stim8hr
CIR1,0.20614367723464966,EZH2,False,92,Stim8hr
CHD4,0.20608998835086823,HDAC1,False,927,Stim8hr
PTPN1,0.20607905089855194,EZH2,False,154,Stim8hr
RBM17,0.20604363083839417,NDUFS2,False,16,Stim8hr
VCL,0.20601823925971985,ITGB2,False,17,Stim8hr
DYRK2,0.20601792633533478,PDE7B,False,31,Stim8hr
PEX10,0.20595383644104004,CD2,False,25,Stim8hr
BRCC3,0.20587949454784393,CD3E,False,35,Stim8hr
TRIM65,0.2058514505624771,AHR,False,30,Stim8hr
MDM4,0.2057061493396759,IMPDH2,False,107,Stim8hr
ADAM17,0.20567217469215393,CD79B,False,35,Stim8hr
RFX1,0.2056715339422226,ITK,False,297,Stim8hr
SDC4,0.20566672086715698,HDAC8,False,88,Stim8hr
FUT4,0.2056616246700287,PRKCA,False,38,Stim8hr
MAPK1,0.20557841658592224,CD2,False,128,Stim8hr
WSB1,0.20557692646980286,HDAC8,False,43,Stim8hr
PSMD10,0.20557327568531036,NTRK2,False,54,Stim8hr
RBM38,0.20553022623062134,PRKCA,False,19,Stim8hr
MFSD14A,0.2055162489414215,PNP,False,46,Stim8hr
NLRX1,0.20551027357578278,AHR,False,70,Stim8hr
EDARADD,0.20549935102462769,AHR,False,20,Stim8hr
PCGF5,0.20547720789909363,CCR4,False,26,Stim8hr
ADCK2,0.20547451078891754,CD2,False,22,Stim8hr
BLVRA,0.20545625686645508,PRKCA,False,33,Stim8hr
ADAM8,0.20544572174549103,PPARA,False,30,Stim8hr
ARPC5,0.20535361766815186,LCK,False,61,Stim8hr
SPIN4,0.2053503692150116,AHR,False,13,Stim8hr
SMARCC2,0.20527103543281555,CD2,False,88,Stim8hr
NFATC2,0.2052309662103653,ITK,False,195,Stim8hr
SQOR,0.20520982146263123,BRD4,False,24,Stim8hr
FYTTD1,0.20513293147087097,AHR,False,24,Stim8hr
GNAI2,0.20512478053569794,ITGB2,False,45,Stim8hr
EDRF1,0.20508861541748047,RRM2B,False,127,Stim8hr
IMPDH2,0.2050292044878006,PARP2,True,381,Stim8hr
TBC1D22B,0.20502245426177979,CD2,False,56,Stim8hr
C20orf96,0.2050175666809082,RRM2B,False,42,Stim8hr
DR1,0.20500977337360382,CD2,False,331,Stim8hr
RCBTB1,0.20500147342681885,SLAMF7,False,78,Stim8hr
CD200,0.20497854053974152,CD79B,False,28,Stim8hr
OGFRL1,0.20492982864379883,CD3E,False,29,Stim8hr
TSNAX,0.20492221415042877,AHR,False,70,Stim8hr
RAB11A,0.20490044355392456,BRD4,False,92,Stim8hr
ABCE1,0.20486296713352203,CD3E,False,75,Stim8hr
FANCG,0.20485161244869232,CD3E,False,41,Stim8hr
NUP35,0.2047949880361557,CD3E,False,50,Stim8hr
ZMAT3,0.2047700732946396,ITGB2,False,33,Stim8hr
HGSNAT,0.2047022432088852,CD3G,False,68,Stim8hr
WAC,0.2046242356300354,TGFB1,False,1328,Stim8hr
SRP68,0.20462045073509216,CCR4,False,68,Stim8hr
SEC61B,0.20460455119609833,LCK,False,579,Stim8hr
NUDT16,0.20459717512130737,CD79B,False,65,Stim8hr
ZNF630,0.20454087853431702,AHR,False,84,Stim8hr
RAD21,0.204524427652359,IL2RB,False,78,Stim8hr
LPGAT1,0.20449477434158325,AHR,False,25,Stim8hr
PCYOX1L,0.20448218286037445,CD3D,False,22,Stim8hr
ACOT9,0.2044319361448288,PNP,False,36,Stim8hr
LONRF1,0.2043769210577011,CD2,False,34,Stim8hr
PPP1R8,0.20435458421707153,AHR,False,106,Stim8hr
PITRM1,0.20435234904289246,LCK,False,83,Stim8hr
LZTS2,0.20434890687465668,ITGB2,False,32,Stim8hr
OGFR,0.20432768762111664,NDUFS2,False,28,Stim8hr
TBC1D10A,0.20432530343532562,CD3E,False,58,Stim8hr
TRMT10A,0.20424199104309082,CD274,False,59,Stim8hr
TBL1X,0.2042354941368103,IMPDH2,False,195,Stim8hr
PSMF1,0.20422279834747314,HDAC8,False,322,Stim8hr
PAN2,0.2040981650352478,PRKCA,False,96,Stim8hr
UBXN7,0.20407594740390778,AHR,False,132,Stim8hr
RHOBTB3,0.20407426357269287,BRD4,False,7,Stim8hr
TSC22D4,0.20403286814689636,PNP,False,31,Stim8hr
ZNF839,0.20400995016098022,PRKCA,False,35,Stim8hr
CBX6,0.20395663380622864,HDAC8,False,52,Stim8hr
RTN3,0.20390935242176056,PDE7B,False,50,Stim8hr
DCP2,0.20389360189437866,IMPDH2,False,608,Stim8hr
NUP188,0.2038869857788086,LCK,False,160,Stim8hr
ANKRD13A,0.20388227701187134,ITK,False,17,Stim8hr
N6AMT1,0.20384009182453156,ATP1B3,False,258,Stim8hr
RABGEF1,0.20383502542972565,NDUFB2,False,86,Stim8hr
HELB,0.20382060110569,PRKCA,False,30,Stim8hr
FIGNL1,0.20381513237953186,IMPDH2,False,117,Stim8hr
LIMA1,0.20376141369342804,PRKAB2,False,27,Stim8hr
CSNK2B,0.20374585688114166,AHR,False,53,Stim8hr
PIGL,0.20371845364570618,CD2,False,44,Stim8hr
PTER,0.20371678471565247,CD3E,False,12,Stim8hr
SMARCB1,0.20370900630950928,FLT1,False,1086,Stim8hr
MED30,0.20369940996170044,RRM2B,False,91,Stim8hr
GLRX5,0.2036982774734497,CD2,False,34,Stim8hr
METTL3,0.2036890983581543,CCR5,False,190,Stim8hr
RPUSD4,0.20366846024990082,CCR5,False,60,Stim8hr
ANAPC10,0.2036309540271759,HDAC8,False,88,Stim8hr
RDH13,0.20362809300422668,IMPDH2,False,178,Stim8hr
NR1H2,0.20350921154022217,CUL4A,False,29,Stim8hr
RALBP1,0.20347972214221954,PRKCA,False,59,Stim8hr
CDKN2C,0.2034633308649063,CCR4,False,30,Stim8hr
PPP1R37,0.20344847440719604,CCR4,False,71,Stim8hr
LYRM1,0.2033916711807251,PRKCA,False,38,Stim8hr
ARFGEF2,0.20338502526283264,PRKCA,False,31,Stim8hr
MPV17L2,0.20337434113025665,CD2,False,21,Stim8hr
BATF,0.20335248112678528,PRKAB2,False,484,Stim8hr
TMEM14B,0.2032994031906128,EZH2,False,30,Stim8hr
ARFGAP3,0.20328965783119202,CCR4,False,47,Stim8hr
IPO8,0.2031983882188797,ITGB2,False,34,Stim8hr
KMT2B,0.20318974554538727,ACVR1,False,175,Stim8hr
MARCHF9,0.20312689244747162,GPD2,False,43,Stim8hr
PHACTR4,0.20308934152126312,AHR,False,20,Stim8hr
ZMYM3,0.20307084918022156,SLAMF7,False,92,Stim8hr
SMARCD2,0.2030358761548996,PRKCA,False,113,Stim8hr
ECI2,0.20302248001098633,CCR4,False,125,Stim8hr
CAMK4,0.20299170911312103,PRKCA,False,53,Stim8hr
NDUFB2,0.2029796540737152,NDUFB9,True,48,Stim8hr
NDUFB9,0.2029796540737152,NDUFB2,True,96,Stim8hr
AHI1,0.2029603123664856,CD3E,False,15,Stim8hr
DUSP5,0.20288152992725372,PRKCA,False,14,Stim8hr
PSMC3IP,0.20286044478416443,AHR,False,37,Stim8hr
PPP1R14B,0.20285998284816742,ITGB2,False,56,Stim8hr
RBM27,0.2027972787618637,TUBB4B,False,489,Stim8hr
AKAP11,0.20270520448684692,IFNGR1,False,62,Stim8hr
SENP2,0.20270439982414246,PNP,False,27,Stim8hr
MCUB,0.20265492796897888,PPARA,False,45,Stim8hr
USP33,0.2026296854019165,AHR,False,24,Stim8hr
GMFG,0.20260773599147797,PPARA,False,23,Stim8hr
PEX7,0.2026023268699646,PNP,False,19,Stim8hr
PPAT,0.20256344974040985,IMPDH2,True,158,Stim8hr
EIF2AK4,0.2025468796491623,ATP1B3,False,134,Stim8hr
PEMT,0.202530175447464,CD2,False,58,Stim8hr
APOBEC3H,0.20249877870082855,CD3E,False,28,Stim8hr
MAP3K13,0.20245639979839325,ACVR1,False,110,Stim8hr
LYRM4,0.20244470238685608,IMPDH2,False,50,Stim8hr
NUBPL,0.20243217051029205,NDUFB4,False,31,Stim8hr
CENPE,0.20242808759212494,PARP2,False,132,Stim8hr
ATP2C1,0.20241323113441467,ADA,False,28,Stim8hr
NAA40,0.20240981876850128,VEGFA,False,210,Stim8hr
ITM2B,0.20240262150764465,VEGFA,False,43,Stim8hr
KLF12,0.20237065851688385,CD2,False,29,Stim8hr
GXYLT1,0.20233768224716187,ITK,False,23,Stim8hr
TASOR2,0.20228123664855957,CD3D,False,104,Stim8hr
DDX60,0.20222900807857513,CCR4,False,46,Stim8hr
ERCC1,0.20220446586608887,IMPDH2,False,237,Stim8hr
TNFSF14,0.2021690011024475,BRD4,False,17,Stim8hr
TFDP1,0.20212210714817047,POLE3,False,355,Stim8hr
ISCA1,0.2021152526140213,NDUFV1,False,111,Stim8hr
RNF125,0.2021142542362213,PRKAB2,False,30,Stim8hr
NFATC2IP,0.20203714072704315,SLAMF7,False,103,Stim8hr
RAB21,0.20198510587215424,PRKCA,False,95,Stim8hr
KPNA5,0.20197445154190063,TUBB4B,False,32,Stim8hr
DLGAP5,0.2019139528274536,PRKAB2,False,23,Stim8hr
GRPEL2,0.2018878161907196,TUBB4B,False,107,Stim8hr
PPIF,0.20186832547187805,CCR4,False,105,Stim8hr
CAPZA2,0.20178863406181335,ITGB2,False,18,Stim8hr
MED24,0.201750710606575,PSMB9,False,1531,Stim8hr
UBR4,0.20174138247966766,HRH2,False,399,Stim8hr
MTMR1,0.20171602070331573,AHR,False,5,Stim8hr
DNAJC18,0.20169685781002045,AHR,False,20,Stim8hr
PAQR4,0.20167593657970428,PRKCA,False,43,Stim8hr
KRI1,0.2016712874174118,IMPDH2,False,106,Stim8hr
MTFR1L,0.20164327323436737,BRD4,False,29,Stim8hr
ZZEF1,0.2016240507364273,CD274,False,39,Stim8hr
EHMT2,0.20154455304145813,HDAC8,False,697,Stim8hr
SEMA4C,0.20152658224105835,AHR,False,51,Stim8hr
RAB5A,0.20142623782157898,CD79B,False,38,Stim8hr
GFM1,0.20138835906982422,CCR4,False,36,Stim8hr
SPPL3,0.20137640833854675,BRD4,False,15,Stim8hr
TTC14,0.20136474072933197,CD3E,False,93,Stim8hr
ADA,0.20133939385414124,HDAC8,True,39,Stim8hr
DUSP16,0.20128297805786133,NDUFS2,False,42,Stim8hr
SNX4,0.20128197968006134,AHR,False,55,Stim8hr
TRMT44,0.20124872028827667,CUL4A,False,39,Stim8hr
ACSF3,0.20123963057994843,HDAC6,False,29,Stim8hr
HSH2D,0.20121924579143524,CCR5,False,29,Stim8hr
ARL4C,0.20119161903858185,PRKCA,False,21,Stim8hr
HAT1,0.20118272304534912,HDAC3,False,36,Stim8hr
POLK,0.2011736035346985,EZH2,False,20,Stim8hr
OPA3,0.20113243162631989,ITGB2,False,26,Stim8hr
TFB1M,0.20107892155647278,NDUFS2,False,52,Stim8hr
CYTH2,0.2010752260684967,ITK,False,27,Stim8hr
TRUB2,0.2010660469532013,NDUFS2,False,31,Stim8hr
ITGA1,0.20104630291461945,EZH2,False,34,Stim8hr
RNF138,0.20102058351039886,PRKAB2,False,81,Stim8hr
FOXJ3,0.20100751519203186,AHR,False,32,Stim8hr
PLXNA3,0.20098666846752167,ACVR1,False,25,Stim8hr
WDR89,0.2009650319814682,IMPDH2,False,108,Stim8hr
RPIA,0.20090796053409576,IMPDH2,False,62,Stim8hr
ADGRA3,0.20088133215904236,ITGB2,False,17,Stim8hr
RFX2,0.20084163546562195,CD2,False,37,Stim8hr
KIF3A,0.20080602169036865,PARP2,False,39,Stim8hr
TMEM254,0.2008020281791687,LCK,False,101,Stim8hr
BLTP2,0.20079393684864044,ITK,False,81,Stim8hr
REEP5,0.20077350735664368,CD79B,False,82,Stim8hr
ACADSB,0.20070120692253113,ITGAL,False,36,Stim8hr
LZTFL1,0.20067957043647766,ITK,False,15,Stim8hr
FAM241A,0.20066101849079132,ADA,False,84,Stim8hr
CKS1B,0.2005474716424942,EZH2,False,99,Stim8hr
SEC11C,0.2005426585674286,PRKCA,False,20,Stim8hr
RHNO1,0.2005283683538437,CD3E,False,78,Stim8hr
MAP3K4,0.2004658430814743,CD2,False,26,Stim8hr
PRKAB1,0.2004278600215912,PRKCA,True,11,Stim8hr
CTDSP1,0.20041124522686005,AHR,False,20,Stim8hr
HSD17B8,0.2004072517156601,CD274,False,56,Stim8hr
TMED8,0.20038866996765137,LCK,False,17,Stim8hr
EMC2,0.20035676658153534,PARP2,False,261,Stim8hr
SLC4A2,0.20034100115299225,ACVR1,False,39,Stim8hr
PM20D2,0.20032817125320435,NDUFV2,False,63,Stim8hr
PPP1R3F,0.2002987414598465,CD274,False,44,Stim8hr
GPR146,0.20024962723255157,HDAC3,False,129,Stim8hr
SLAIN2,0.20022644102573395,PRKAB2,False,24,Stim8hr
SLC44A2,0.20014338195323944,PNP,False,48,Stim8hr
LCLAT1,0.20004057884216309,PNP,False,14,Stim8hr
MAPK1IP1L,0.19996261596679688,HDAC8,False,30,Stim8hr
PPP1R16A,0.19996027648448944,RRM2B,False,19,Stim8hr
TMED1,0.19994324445724487,CD2,False,40,Stim8hr
RMI1,0.1999157965183258,AHR,False,49,Stim8hr
INSM1,0.1999155730009079,PRKCA,False,51,Stim8hr
LEO1,0.19989502429962158,BRD2,False,1466,Stim8hr
AIMP1,0.19982461631298065,BRD4,False,90,Stim8hr
DMAC2L,0.1997937262058258,PSMB9,False,95,Stim8hr
CDCA3,0.19978530704975128,IL2RB,False,169,Stim8hr
CCAR1,0.19973549246788025,IMPDH2,False,163,Stim8hr
LPCAT1,0.19973234832286835,PRKAB2,False,18,Stim8hr
ITPR2,0.1997138410806656,LCK,False,28,Stim8hr
HSPB1,0.19971318542957306,CRBN,False,64,Stim8hr
GNAI3,0.19965271651744843,AHR,False,56,Stim8hr
HSPBAP1,0.19959953427314758,CCR4,False,77,Stim8hr
PHF20L1,0.1995820552110672,CCR4,False,158,Stim8hr
GSPT2,0.19955219328403473,ITGB2,False,29,Stim8hr
FAM111B,0.19953469932079315,HDAC8,False,21,Stim8hr
BEND3,0.1994321197271347,AHR,False,78,Stim8hr
CD52,0.19939440488815308,CD3G,True,9,Stim8hr
ATP8B4,0.19936694204807281,AHR,False,36,Stim8hr
IFT52,0.19935382902622223,AHR,False,18,Stim8hr
TMEM41B,0.1992664635181427,RRM2B,False,86,Stim8hr
ZNF644,0.1992616355419159,LCK,False,285,Stim8hr
FNDC3A,0.19922754168510437,CUL4A,False,24,Stim8hr
MAP3K2,0.1992264837026596,PPARA,False,25,Stim8hr
TRIB2,0.1992216855287552,CD3E,False,143,Stim8hr
NSUN4,0.1991002857685089,NDUFAF3,False,167,Stim8hr
ATXN7L2,0.1990313082933426,GPD2,False,51,Stim8hr
FRYL,0.1990170031785965,AHR,False,21,Stim8hr
BAP1,0.1989849954843521,HDAC8,False,198,Stim8hr
ZFX,0.19897934794425964,RRM2B,False,243,Stim8hr
SEC22A,0.19897252321243286,SLAMF7,False,111,Stim8hr
TMEM248,0.19895325601100922,AHR,False,22,Stim8hr
FBXW8,0.19893789291381836,ITGB2,False,24,Stim8hr
RIT1,0.19892393052577972,PRKAB2,False,13,Stim8hr
FDX1,0.19891591370105743,IMPDH2,False,140,Stim8hr
ZSWIM6,0.19890831410884857,PRKCA,False,24,Stim8hr
C2CD5,0.19886457920074463,BRD4,False,139,Stim8hr
NFX1,0.1988590955734253,AHR,False,16,Stim8hr
LARP4B,0.1987810879945755,TUBB4B,False,23,Stim8hr
RNF145,0.1987585574388504,CD2,False,139,Stim8hr
ZFAND2B,0.19871853291988373,PNP,False,104,Stim8hr
NR2C1,0.19870847463607788,PRKCA,False,23,Stim8hr
TGFB1,0.19869540631771088,PRKCA,True,30,Stim8hr
KPNA2,0.1986171156167984,BRD4,False,40,Stim8hr
GSTO1,0.1986100822687149,PNP,False,43,Stim8hr
PGS1,0.19860108196735382,LCK,False,213,Stim8hr
IKBIP,0.1986006498336792,PRKCA,False,16,Stim8hr
PATZ1,0.19859716296195984,PNP,False,25,Stim8hr
RNF14,0.19857051968574524,AHR,False,36,Stim8hr
SH2D2A,0.19851821660995483,CD3E,False,28,Stim8hr
PGM1,0.1985175758600235,TNFRSF8,False,132,Stim8hr
CHORDC1,0.19847989082336426,LCK,False,128,Stim8hr
LGALS8,0.19846196472644806,AHR,False,18,Stim8hr
PLSCR1,0.19845180213451385,ITK,False,19,Stim8hr
GON7,0.19840417802333832,CCR4,False,40,Stim8hr
NNT,0.19838806986808777,CD2,False,46,Stim8hr
KMT2E,0.1983458548784256,IFNGR1,False,250,Stim8hr
C1orf74,0.1983366757631302,NDUFS2,False,38,Stim8hr
DENND11,0.1983250230550766,AHR,False,23,Stim8hr
RLIG1,0.19830985367298126,AHR,False,26,Stim8hr
SPRING1,0.19829605519771576,CD3E,False,48,Stim8hr
CCL5,0.1982886642217636,CCR5,False,107,Stim8hr
DOP1B,0.1982761174440384,IMPA1,False,409,Stim8hr
NDUFA8,0.1982596218585968,NDUFV1,True,65,Stim8hr
NSFL1C,0.19825688004493713,PRKCA,False,48,Stim8hr
SRD5A3,0.19824734330177307,CD3E,False,28,Stim8hr
SLC39A3,0.19822083413600922,HDAC8,False,16,Stim8hr
TPST2,0.19821664690971375,HDAC8,False,91,Stim8hr
UBE2Q1,0.19821225106716156,CD3E,False,26,Stim8hr
CSK,0.19820280373096466,CCR4,False,283,Stim8hr
VPS4A,0.1982007622718811,HDAC8,False,84,Stim8hr
ATP1B3,0.1981668621301651,EZH2,True,245,Stim8hr
UCKL1,0.19815631210803986,PRKAB2,False,26,Stim8hr
RAB10,0.19814686477184296,TUBB4B,False,117,Stim8hr
KLHDC2,0.19812549650669098,BCR,False,30,Stim8hr
PABIR2,0.1980978101491928,SLAMF7,False,54,Stim8hr
CKAP2,0.19803084433078766,CD3E,False,101,Stim8hr
MTMR6,0.19798895716667175,CD2,False,25,Stim8hr
HSPA14,0.19797639548778534,IFNGR1,False,158,Stim8hr
SUMO2,0.1979561299085617,IMPDH2,False,97,Stim8hr
MAN2B1,0.19789981842041016,IMPDH2,False,35,Stim8hr
TBKBP1,0.1978939175605774,TUBB4B,False,27,Stim8hr
ZNF507,0.19785064458847046,CD3E,False,65,Stim8hr
CHEK2,0.1978238821029663,IMPDH2,False,98,Stim8hr
LAGE3,0.19778616726398468,PARP2,False,232,Stim8hr
SREBF1,0.1977175623178482,AHR,False,85,Stim8hr
MCAT,0.19771750271320343,AHR,False,34,Stim8hr
DAAM1,0.19770164787769318,PRKCA,False,31,Stim8hr
ZNF691,0.1976197063922882,TGFB1,False,64,Stim8hr
TATDN2,0.19761580228805542,IFNGR1,False,131,Stim8hr
PNPLA8,0.19760768115520477,PARP2,False,67,Stim8hr
GATB,0.19759240746498108,NDUFAF3,False,71,Stim8hr
RBM3,0.19751667976379395,AHR,False,69,Stim8hr
VCPKMT,0.19751504063606262,SLAMF7,False,32,Stim8hr
DDT,0.19751323759555817,CD2,False,16,Stim8hr
FKBP3,0.19750578701496124,PRKCA,False,40,Stim8hr
DUSP10,0.19740714132785797,EZH2,False,17,Stim8hr
RNF130,0.19740013778209686,TUBB4B,False,58,Stim8hr
SLC36A1,0.19738110899925232,ITGB2,False,41,Stim8hr
FLNB,0.19725506007671356,CD2,False,13,Stim8hr
KTI12,0.19722892343997955,IMPDH2,False,555,Stim8hr
NFU1,0.19715607166290283,IFNGR1,False,75,Stim8hr
ENDOV,0.1971357762813568,HDAC8,False,39,Stim8hr
GTPBP2,0.1970563381910324,HDAC8,False,14,Stim8hr
CDKN2AIP,0.19705525040626526,EZH2,False,152,Stim8hr
PAPSS1,0.19700902700424194,PNP,False,84,Stim8hr
KPNA3,0.19694268703460693,ATP1B3,False,42,Stim8hr
PLXNA4,0.1968477964401245,LCK,False,73,Stim8hr
NUP42,0.19683338701725006,IMPDH2,False,76,Stim8hr
IFNGR2,0.1968262791633606,IFNGR1,True,103,Stim8hr
DNAJC16,0.19677425920963287,SLAMF7,False,52,Stim8hr
HDAC5,0.1967671662569046,CD3G,True,30,Stim8hr
GLMP,0.19676488637924194,PRKCA,False,26,Stim8hr
DHCR7,0.19672736525535583,PRKCA,False,34,Stim8hr
CDKN3,0.19667139649391174,SLAMF7,False,40,Stim8hr
EFNB1,0.19663822650909424,CCR5,False,51,Stim8hr
ELK1,0.19663019478321075,PPARA,False,83,Stim8hr
SEL1L,0.19659432768821716,CD3E,False,656,Stim8hr
TANK,0.19656381011009216,IL2RB,False,94,Stim8hr
HTATSF1,0.19654928147792816,ITGB2,False,81,Stim8hr
SNX30,0.19654305279254913,CCR4,False,34,Stim8hr
CCDC85B,0.1965300589799881,PDE7B,False,60,Stim8hr
EP300,0.19652725756168365,FLT1,False,206,Stim8hr
SHPRH,0.19650660455226898,HDAC8,False,28,Stim8hr
APOL3,0.19650520384311676,BRD4,False,30,Stim8hr
LXN,0.19650109112262726,GPD2,False,26,Stim8hr
SMARCA4,0.19648776948451996,TYK2,False,200,Stim8hr
AMPD3,0.19646386802196503,CCR4,False,43,Stim8hr
LRRC8B,0.1964360624551773,LCK,False,102,Stim8hr
EEF1AKMT3,0.19643032550811768,AHR,False,12,Stim8hr
CRELD1,0.19638584554195404,PRKCA,False,16,Stim8hr
ATP5F1B,0.19637656211853027,NDUFS2,False,73,Stim8hr
L3MBTL2,0.19637027382850647,CD274,False,330,Stim8hr
PATJ,0.1963435411453247,ACVR1,False,97,Stim8hr
TTC32,0.19632373750209808,CD3E,False,27,Stim8hr
COQ7,0.19632017612457275,BRD4,False,50,Stim8hr
RNF168,0.19629187881946564,CD3E,False,42,Stim8hr
FUS,0.19626928865909576,ATP1B3,False,51,Stim8hr
QNG1,0.19618089497089386,PARP2,False,163,Stim8hr
STING1,0.19617703557014465,ITGB2,False,32,Stim8hr
HINT3,0.19612522423267365,CD3E,False,17,Stim8hr
ZNF527,0.19608576595783234,AHR,False,8,Stim8hr
VPS4B,0.19605809450149536,EZH2,False,28,Stim8hr
CYP51A1,0.19604578614234924,GSK3A,False,55,Stim8hr
DCUN1D3,0.19604094326496124,CD3E,False,34,Stim8hr
GVQW3,0.19603438675403595,CD2,False,31,Stim8hr
MOCS3,0.1960325688123703,PARP2,False,189,Stim8hr
KIF22,0.1959673911333084,PRKCA,False,42,Stim8hr
PCMTD2,0.19594408571720123,BRD4,False,34,Stim8hr
RNF216,0.19587188959121704,NDUFS8,False,49,Stim8hr
NAB2,0.19585253298282623,ITGB2,False,301,Stim8hr
FADS2,0.19582457840442657,AHR,False,36,Stim8hr
TUBB4B,0.19581803679466248,BCR,True,87,Stim8hr
SOCS7,0.19581584632396698,CCR5,False,39,Stim8hr
EFCAB11,0.1958005130290985,CD3E,False,11,Stim8hr
SDCCAG8,0.19573862850666046,PRKCA,False,52,Stim8hr
DNAL1,0.19570039212703705,AHR,False,28,Stim8hr
SET,0.19568945467472076,PARP2,False,81,Stim8hr
H4C9,0.19566196203231812,CUL4A,False,7,Stim8hr
SERTAD3,0.19565729796886444,ITGB2,False,16,Stim8hr
EEF1E1,0.19554968178272247,PARP2,False,98,Stim8hr
ZNF350,0.19554129242897034,AHR,False,30,Stim8hr
MTMR10,0.19553488492965698,TOP2B,False,117,Stim8hr
HYCC2,0.19552557170391083,ITGB2,False,19,Stim8hr
MLH1,0.19552166759967804,TUBB4B,False,31,Stim8hr
MANBAL,0.19550907611846924,CRBN,False,75,Stim8hr
HECA,0.195499986410141,AHR,False,37,Stim8hr
VEGFA,0.19549709558486938,PRKAB2,True,7,Stim8hr
KPTN,0.195479616522789,CUL4A,False,55,Stim8hr
MALSU1,0.19547227025032043,ITK,False,70,Stim8hr
TGDS,0.19546683132648468,RRM2B,False,165,Stim8hr
FAM83D,0.19546590745449066,HDAC8,False,11,Stim8hr
CCP110,0.19545654952526093,BRD4,False,15,Stim8hr
TANGO2,0.1954268366098404,ITK,False,30,Stim8hr
VANGL1,0.19541844725608826,PRKCA,False,19,Stim8hr
ARFIP1,0.19541020691394806,PRKCA,False,17,Stim8hr
FAM50B,0.19536133110523224,CD3E,False,29,Stim8hr
IMPA2,0.19535699486732483,CCR4,False,66,Stim8hr
TEX2,0.195340096950531,AHR,False,29,Stim8hr
TMCO3,0.195302814245224,IL2RB,False,50,Stim8hr
FUNDC1,0.1952522248029709,CD2,False,74,Stim8hr
HMGN5,0.19522075355052948,GPD2,False,159,Stim8hr
SRF,0.1952187418937683,CCR4,False,86,Stim8hr
PCCB,0.1952027529478073,PARP2,False,42,Stim8hr
SWSAP1,0.1951894611120224,ITK,False,36,Stim8hr
MFF,0.19513338804244995,AHR,False,37,Stim8hr
PYCR3,0.19512520730495453,AHR,False,30,Stim8hr
ZNF26,0.19510112702846527,NDUFS2,False,19,Stim8hr
TUBE1,0.19508428871631622,LCK,False,59,Stim8hr
SLC8B1,0.1950058937072754,AHR,False,28,Stim8hr
UBXN8,0.19499428570270538,AHR,False,19,Stim8hr
TEDC2,0.19499115645885468,TUBB4B,False,95,Stim8hr
PIGT,0.1949697583913803,CD3G,False,40,Stim8hr
MSL2,0.1949552446603775,PRKAB2,False,155,Stim8hr
RFK,0.19492095708847046,NDUFS2,False,61,Stim8hr
DCTPP1,0.19486553966999054,AHR,False,19,Stim8hr
PHKB,0.19486075639724731,CRBN,False,38,Stim8hr
MELK,0.19477714598178864,ITK,False,25,Stim8hr
EPS15,0.1947758048772812,AHR,False,31,Stim8hr
YIPF1,0.19477368891239166,CD274,False,152,Stim8hr
CRY1,0.194771870970726,PRKCA,False,45,Stim8hr
UBE2F,0.19473887979984283,IL4R,False,188,Stim8hr
UBN1,0.19473393261432648,PNP,False,103,Stim8hr
MED20,0.1947149783372879,NDUFS2,False,16,Stim8hr
PRDM4,0.19470855593681335,BRD4,False,26,Stim8hr
STK19,0.19469936192035675,CCR4,False,40,Stim8hr
SLC39A11,0.19466881453990936,PRKAB2,False,17,Stim8hr
LEPR,0.19457729160785675,AHR,True,47,Stim8hr
OGDH,0.19448573887348175,AHR,False,81,Stim8hr
GPSM2,0.19447611272335052,NDUFS2,False,43,Stim8hr
LACTB,0.19445866346359253,AHR,False,52,Stim8hr
NUDCD2,0.19442974030971527,HDAC3,False,54,Stim8hr
TMEM260,0.19440563023090363,PRKCA,False,17,Stim8hr
IGF1R,0.1944027543067932,HDAC8,True,23,Stim8hr
EHD1,0.19440241158008575,BRD4,False,23,Stim8hr
KLHDC7B,0.19434310495853424,CCR5,False,44,Stim8hr
IWS1,0.19431599974632263,ADA,False,418,Stim8hr
ZNF286A,0.19427268207073212,HDAC8,False,19,Stim8hr
THEM6,0.19425685703754425,NDUFS2,False,18,Stim8hr
SMIM7,0.19422441720962524,PRKCA,False,111,Stim8hr
TAX1BP1,0.19413132965564728,CD2,False,54,Stim8hr
FLI1,0.1941133290529251,CD2,False,261,Stim8hr
GRB2,0.19405865669250488,AHR,False,36,Stim8hr
WDR7,0.1940537840127945,PARP2,False,112,Stim8hr
PHF23,0.19401904940605164,LCK,False,288,Stim8hr
PTS,0.19396547973155975,ITGB2,False,23,Stim8hr
SAPCD2,0.19378310441970825,ITGB2,False,55,Stim8hr
JUNB,0.1937769204378128,NDUFV2,False,186,Stim8hr
NAP1L5,0.19375818967819214,ITGB2,False,15,Stim8hr
ACSL5,0.19375565648078918,CRBN,False,32,Stim8hr
MGAT5,0.19372494518756866,PRKAB2,False,17,Stim8hr
ZNF543,0.19367223978042603,CD2,False,40,Stim8hr
TXN2,0.19366519153118134,HDAC8,False,56,Stim8hr
