gene,rest_coef_beta,rest_se_beta,rest_signed_log10p,stim8hr_coef_beta,stim8hr_se_beta,stim8hr_signed_log10p,stim48hr_coef_beta,stim48hr_se_beta,stim48hr_signed_log10p
SETDB2,-0.0004427451953302,0.0095523297188277,-0.0163590189013174,-0.0021572199273325,0.0094962535856993,-0.0860276100546241,0.0051472597779614,0.0095556572080875,0.2290509386286044
SETMAR,0.0220885972249016,0.0095465046298538,1.6840735169606789,0.0104001448192711,0.0094959683926912,0.5631289132618066,5.7304100245560915e-05,0.009555530658683,0.0020829733266971
SETX,-0.002851319703465,0.0095523948128519,-0.1161496160735139,0.0138684097058109,0.0094954644533511,0.841115608036936,-0.0019793709003257,0.0095556233941468,-0.0778441902355432
SF3A3,0.0039162355175866,0.0095499430421709,0.1663711838702894,-0.0093304548934148,0.0095036057220012,-0.4864765667834495,-0.0051859907502113,0.0095553597045434,-0.2311206787278799
SF3B2,0.0057727451664738,0.0095496919706131,0.2631837845052184,0.0131354041615141,0.0094950467070361,0.7783984771251641,0.0029463558796493,0.0095575937701116,0.12039960244198
SF3B3,0.0032985550072041,0.0095521412300567,0.1367605817843679,-0.0228356788760614,0.0094953652285827,-1.7906974592817206,-0.0230023406461394,0.009552451384693,-1.7943463666189954
SF3B5,-0.0074650586931825,0.0095495947146473,-0.3621108572102726,-0.0117838306451931,0.0094963837000094,-0.6682119238095943,-0.0097808301248135,0.0095548344745977,-0.5142469373454576
SF3B6,-0.0096028841656319,0.0095488113466589,-0.5022409247522263,-0.0063586782502969,0.009495653139459,-0.2983449929278345,-0.0166510850469933,0.0095535908237894,-1.08949812394223
SFI1,-0.0047316820036112,0.0095504627640205,-0.2073985309744402,-0.0113925345258105,0.0094956261232448,-0.6377891454682564,0.0003237543552566,0.0095554135362658,0.0118996345468087
SFMBT1,0.011899021594803,0.0095485296694521,0.6721679998331261,0.0053567115789367,0.0094961296632111,0.2420716266251494,0.0271410816572194,0.009551902553975,2.3468334369818784
SFMBT2,-0.0059418458461575,0.0095507590660345,-0.2725667083213521,0.0033251604780863,0.0094973412776481,0.138908346263271,0.0177381931735871,0.0095538463670416,1.1979969069581362
SFN,0.0048981218437666,0.0095493147952327,0.2160883208523084,0.0009030663883734,0.0095054922632569,0.0341810166378265,-0.0033785520968929,0.0095571741737064,-0.1404334063346535
SFPQ,0.0014883991852923,0.0095539234715121,0.0573957626044304,-0.0146985239597993,0.0094984838100893,-0.9144196898605176,-0.0165555002223605,0.0095552958295847,-1.0799010209154143
SFR1,0.0082570534938601,0.0095500191838731,0.4119846212043897,-0.0164477789842681,0.0094950617031754,-1.0795742132340551,-0.0179988030187418,0.0095536978554786,-1.2247765295164847
SFRP1,-0.0123418595593028,0.0095526052004062,-0.7068838501868491,-0.01068445671308,0.0095007709943714,-0.5837122011826756,-0.0119998912981853,0.0095569917098062,-0.6792658955623324
SFT2D1,-0.0219702713568414,0.0095471203547274,-1.6696549187771126,-0.0006457784675545,0.0095000405267557,-0.0241980877966386,-0.0313307484647826,0.0095515010269729,-2.982698125416214
SFT2D2,0.0121034420697227,0.0095496780559513,0.6881766881403854,0.0039914274110515,0.0094963055999306,0.1711696829163127,0.0292897871432137,0.0095527883642871,2.6627283403909052
SFT2D3,-0.0040548447682777,0.0095488657516675,-0.1732085832670331,-0.0128900118463789,0.0094975431567556,-0.7575892649929078,-0.0097627107340129,0.0095548731157364,-0.5129732542267602
SFXN1,-0.0048339080278775,0.0095487765849422,-0.2127498345602179,-0.0064578022867883,0.0094961506153594,-0.3040887739686527,-0.0107150646116712,0.009555207386707,-0.581451897483491
SFXN2,3.16501872852706e-05,0.0095502956391529,0.0011498676003216,-0.0083435536392708,0.0094969106064277,-0.4206027282121696,-0.0012110497531371,0.0095554827718781,-0.0461680725945866
SFXN3,0.0107968164716198,0.0095489487739355,0.5880196604879431,0.0092169507385724,0.0094973154652343,0.4790857846253888,0.0049406853879041,0.0095563626777368,0.2181273758047887
SFXN4,-0.0106433776918347,0.0095495478046827,-0.576637462373139,-0.0171884067334301,0.009500554727478,-1.1521358705411318,0.0007609815567805,0.0095562905276908,0.0284774586764704
SFXN5,0.0158310844308469,0.0095477509613903,1.0117662452531877,-0.0021705777970578,0.009496344389648,-0.0866060586134625,-0.0059478708000785,0.0095553071166784,-0.2727455850307025
SGCB,0.0113204927237418,0.0095484264837054,0.6274353381526375,0.006234905784394,0.0094962627574706,0.2911756063410469,0.0002023184660235,0.0095593899978838,0.007395710124433
SGF29,0.0052760652716407,0.0095499437371875,0.2360951356263725,-0.001985978419095,0.009497715780428,-0.0786394653620525,-0.0110738502279267,0.0095547498933492,-0.6082073950079822
SGK1,0.0065907344689985,0.00954869882138,0.3097431706209312,0.0052835748271869,0.0094982749960239,0.2380422226442381,-0.0033702950897611,0.0095593502258254,-0.1400088371764297
SGK3,-0.0124743977593171,0.0095483365249074,-0.717994009738097,-0.0071758836663301,0.0094960894843269,-0.3469178247294818,0.0030077545541819,0.0095552362138771,0.1232406965428178
SGMS1,0.0032156420795262,0.0095493105740295,0.1329340787096916,-0.0034994604717876,0.0094987902750422,-0.1471701620592013,0.0079120219091027,0.0095549589134726,0.3897038642546474
SGO1,0.0123623012640378,0.0095546932923528,0.7083066558701802,0.0076182508682524,0.0095028280352536,0.3739122544199043,-0.0002144157221327,0.0095611951414084,-0.0078403722624721
SGO2,0.0050687404489472,0.0095580789610643,0.2248206409699956,-0.0020773338078721,0.0095008148885617,-0.0825321142910587,0.0034347955560357,0.00955570503262,0.1431106590390969
SGPL1,-0.0216812454440768,0.0095468450558542,-1.6351823615887138,-0.0067842222991572,0.0094962271632813,-0.3233178878648376,-0.0026108435159686,0.0095552644421013,-0.1053091256295813
SGPP1,0.0072621070750844,0.0095488089319935,0.3497338432957393,0.0067108888056396,0.0094966678818652,0.3189446934620721,0.0109404624260834,0.0095553871823007,0.5981615815590312
SGPP2,-0.0069376070077211,0.0095493927383885,-0.3301722032439796,-0.0101174787571269,0.0094957590716887,-0.5425947015005959,-0.0190510534645476,0.0095534744478258,-1.335727006722189
SGSH,-0.006406055149357,0.0095539007931437,-0.2988272839084921,0.0023743848002472,0.0094999653916403,0.0954784394102951,0.0029641165268792,0.0095552470986774,0.121243565783678
SGSM2,0.0030008684272362,0.0095487782248001,0.1230181354689334,0.0019561868514582,0.0094971577623586,0.0773713431251731,0.0055739245627149,0.0095557885538236,0.2520437856114184
SGSM3,0.0076939083169823,0.0095493158442034,0.3763041943655026,0.0002342492192725,0.009496330485223,0.0086318027926015,0.0228909897603356,0.0095527186341014,1.7804345166880668
SGTA,-0.001077731769743,0.0095501650926705,-0.0408861061581625,-0.0027301611476711,0.0094967017866354,-0.1114014309713855,-0.0041633819475434,0.0095551530824299,-0.1784551858105233
SGTB,0.0101414260172626,0.0095483689271393,0.5402924059879398,0.0102458742360806,0.0094958243321818,0.5518858560272148,0.0060948410569199,0.0095589779863031,0.2808800545606843
SH2B1,-0.0105505661127676,0.0095500388659264,-0.5697875795766492,0.0164426753293025,0.0094981806267759,1.0785475073747115,-0.0010351033622453,0.0095552320269458,-0.0391787078149256
SH2B3,0.0087818653330396,0.0095484213382256,0.4464324460759353,0.0332061696261214,0.0094911452900024,3.3283834437302944,-0.000389095395541,0.0095571416129398,-0.0143374345215531
SH2D1A,-0.0162231269312892,0.0095503742673219,-1.0486320133374611,0.0045201232082647,0.0094993400562553,0.1977730375222053,0.0025945014189867,0.0095556365930934,0.1045775008799018
SH2D2A,0.0251568779655057,0.0095475253547478,2.0742801319105983,0.0119497515370177,0.0094995567486478,0.6810088343563229,-0.0016535004258198,0.0095586894972559,-0.0641567001214918
SH2D3A,0.0099859380332607,0.0095484954487519,0.5291915272923525,0.0123775683767451,0.0094961963561655,0.7156651975573305,-0.002722256101455,0.0095552478279015,-0.1102900136270679
SH2D3C,3.960329236835353e-05,0.0095484421471432,0.0014395656234088,0.0025299167733914,0.0094959412273135,0.1024168265184809,0.0118615516474636,0.00955418192242,0.6686807910550058
SH2D4A,-0.0025098629510222,0.0095488446517047,-0.1009046760761846,-0.0086101204846508,0.0095018499770538,-0.437855521537409,0.0098440288478156,0.0095555207875072,0.5186398040181649
SH3BGR,-0.0247042884211688,0.0095466857896559,-2.014401759487028,-0.0001182777261572,0.0094968895507055,-0.0043370210230365,-0.0012427618403429,0.009555356967369,-0.0474390372978865
SH3BGRL,0.0132048797671856,0.0095554417817304,0.7772211656393273,0.0150428526877997,0.0094982865704187,0.9458434260320996,0.0098179317121121,0.0095558631260907,0.5167788868402855
SH3BGRL3,0.0024124388593882,0.0095495213089797,0.0966042012482252,0.0330482717795277,0.0094910677403025,3.3014216277051487,0.0031636690037648,0.0095580396671161,0.1303845017515199
SH3BP1,0.0007708740734186,0.0095550961425188,0.0288631295715043,0.004687749864592,0.0094965236840716,0.2065037924755472,0.0107005384575413,0.0095560718683986,0.5803094272012743
SH3BP2,-0.0016430417811597,0.0095526914090011,-0.063766588742355,0.0089871790367169,0.0094959811336883,0.4634975340227958,0.0047933257634632,0.0095556036425943,0.2104603160681835
SH3BP5,0.0052721795587971,0.0095562259626046,0.2357008569069532,-0.0115902601997471,0.0094969489273254,-0.6529976454287957,-0.0013380631007124,0.0095552867178319,-0.0512761515154868
SH3BP5L,-0.0119823490865285,0.0095484515445788,-0.6787284535323563,-0.0125214893255627,0.0094955241390712,-0.7274481482176548,0.0074257153997914,0.0095562988792697,0.3593728527015138
MNMIP1,-0.013263748350226,0.0095487176077979,-0.7829299436344891,-0.0104082837853292,0.0095021450052618,-0.5632295186527645,0.0087335818205556,0.0095549351929793,0.4428336592185194
SH3GL1,0.0071966668146627,0.0095486223805771,0.3457715378390335,0.0034223166284961,0.0094965514846686,0.1435285572283695,0.0126781918478355,0.0095548072354376,0.7338328733298464
SH3GLB1,0.0071256833461734,0.0095491724085953,0.3414572366455552,0.0135174598230037,0.0094963764858462,0.8106809676070013,0.0117938029291872,0.0095546249496072,0.6633456479306854
SH3GLB2,0.0075356545535313,0.0095526300122119,0.3663163516053137,0.0123346736268013,0.0094955638449307,0.7122574817043156,-0.0069036548510339,0.0095555302633856,-0.3278868097678319
SH3KBP1,-0.0005106258268892,0.0095497280859423,-0.0189255101292239,0.0267352684166885,0.0094936391133109,2.312527679327732,0.0213295309899232,0.0095598266497088,1.5902238232019068
SH3PXD2A,-0.0076795202050133,0.0095489195907266,-0.3754268492833265,-0.0062202184144952,0.0094960743994541,-0.2903384553080468,0.00769116585957,0.0095549927336891,0.3758481348569643
SH3RF2,0.0099061629783996,0.0095481244934721,0.5235642768331695,-0.0067223228587597,0.0095002695083771,-0.3194712569279245,-0.0140243345020256,0.0095539014752102,-0.8472354587924474
SH3TC1,-0.0182008617568499,0.0095483593885798,-1.246771854995084,-0.0027319990643463,0.0094985936343258,-0.1114599741433974,-0.008103819563174,0.0095553834575214,-0.4018587866906304
SH3YL1,-0.0201251655895209,0.0095471582521691,-1.4552364712546817,0.010703714368928,0.0094959181311905,0.5855508576023569,-0.0034164504468158,0.0095555039126078,-0.1422476097501802
SHARPIN,-0.0003684159287138,0.0095518653303467,-0.0135714083968044,0.0053340256263164,0.0094964637815564,0.2408295572383967,0.0018927344367244,0.009556160278388,0.0741732234054946
SHC1,0.0152637701216053,0.0095481030403358,0.9588654590644152,0.0043089626968873,0.0094961900246296,0.187078146550317,0.0166364167224372,0.0095546299757146,1.0878904898613972
SHC4,-0.0161170356509802,0.0095501274213678,-1.0385221045177888,0.0073906418867408,0.0094959246458738,0.3601040906369834,0.0044160569380519,0.009555240849357,0.1911307553749017
SHCBP1,0.009175226259999,0.0095548388319952,0.4724465252546991,0.001090864817526,0.0095029749350192,0.0416214605201266,-0.0074601272598448,0.0095560008031114,-0.3614998153964757
SHF,0.0068667346378513,0.0095495508256485,0.3259501605295107,-0.0205801434048131,0.0094967316229886,-1.5192676423781448,-0.019846932112549,0.009554248333427,-1.42252638714032
SHFL,-0.0122428046587092,0.0095491615026662,-0.6993144789233742,0.0160604898285747,0.0094952266753377,1.0419928076112706,0.0162927884098785,0.0095539773952745,1.0547307725915045
SHISA2,-0.0127889151280902,0.0095481021482695,-0.7436137652180141,-0.0101063136117898,0.0094962598760174,-0.5417509082425543,-0.0088011309193963,0.0095556931860634,-0.4472679338074637
SHISA5,-0.0004830799068511,0.0095507875956319,-0.0178821349432533,-0.0027561495488815,0.0094971052173177,-0.1125731636729445,-0.0029291379298464,0.0095551854418572,-0.1196482981137144
SHISAL2A,0.0154933864173408,0.0095519113760102,0.979521636249178,0.0063045448137608,0.0094986503960315,0.2950976596464916,0.0201207209313832,0.0095535044345222,1.4532374189029835
SHKBP1,0.0132269963156914,0.009549631969267,0.7797434319736508,0.0214855170443788,0.0094940800988306,1.6261234097873574,0.0102200806254438,0.0095568618898876,0.5452853245928452
SHLD1,0.0034273541008003,0.0095490508774907,0.1428718863806361,0.0092656526685136,0.0094963373292941,0.4824996822045034,-0.0026108083750519,0.0095563722693629,-0.1052940865235333
SHLD2,0.015759071504818,0.0095521452079595,1.0043031443331372,-0.0047846318072803,0.0094973363802003,-0.2115336714605473,-0.002725618230909,0.0095573353733474,-0.1104142235739261
SHMT1,-0.002033728112935,0.0095533940274309,-0.0801772157420576,0.0009673352027201,0.0094987212035114,0.0367380085899294,-0.0088737938436178,0.0095558751233903,-0.4520951378969579
SHMT2,0.0044719435255727,0.0095558973215011,0.1939488444893846,-0.0004431637618043,0.0095092128398602,-0.0164503891163803,-0.0029020613143081,0.0095639825928592,-0.1182941268456654
SHOC2,0.0113425116738051,0.0095583823572898,0.6282131952507966,-0.0064488253279789,0.009502957477213,-0.3032961658509893,0.018806992744389,0.0095548103685233,1.3093091255100815
SHPK,0.0278598325107383,0.0095452177827745,2.4532194982198647,0.0127447343492233,0.0094959206281746,0.7457359542988118,-0.019093052423086,0.0095555680716543,-1.3397992815744588
SHPRH,-0.0012992480847055,0.0095491138306221,-0.0497438619551642,-0.0033329379696348,0.0094965326116903,-0.1392893521527122,0.018963242203355,0.0095535475822799,1.3262784685499007
SHQ1,-0.0013534106865545,0.0095516230560602,-0.0519177233877023,-0.0037906581885073,0.0094962525592938,-0.1612940038302033,-0.0116502205898837,0.0095553312199846,-0.6521228210725377
SIAE,0.0031812493802789,0.0095503642915377,0.1313182921069042,0.0038493576284083,0.0095003691824191,0.1640855159458696,0.0202545673724565,0.0095535711814427,1.4682668290668084
SIAH1,-0.0049217017557408,0.0095489968012958,-0.2173316606143913,-0.0013266662408017,0.0094999053439363,-0.0511281728942449,-0.0105805868498612,0.0095560545510971,-0.5714983697299962
SIAH2,-0.0246429179356502,0.0095471093276488,-2.0061668146825125,-0.0201442423967325,0.0094943839469107,-1.4699895000383647,-0.0164307520917275,0.0095570629557766,-1.0675172758077809
SIDT1,0.005264555072431,0.0095489058130173,0.2355085850044706,0.0189127957261397,0.0094955889484129,1.3332596623031765,0.0335075600989774,0.0095498183855663,3.3447569017550007
SIDT2,-0.0015349861299699,0.009548877424829,-0.0593376296787072,0.0021640640712995,0.0094962516969192,0.0863243953164149,0.0123384825662922,0.0095563466225173,0.7062259754464303
SIGIRR,0.0054832734519288,0.0095502744729486,0.2472761212915668,0.0239148919144907,0.0094957130742867,1.928120925371676,0.0153816698940717,0.0095543569393142,0.968808592210317
SIGLEC12,-0.0067992129861991,0.0095531217473139,-0.3218010684205353,0.004140153294473,0.0094960674372193,0.1785811972709499,-0.0134836980761094,0.0095539477335226,-0.8008529562207504
SIGLEC6,0.0062170515254882,0.0095496967573669,0.2881532748831493,0.0140014400115784,0.0094960674046633,0.8526631574464095,0.0050941477632609,0.0095557942703568,0.2262291770146005
SIGMAR1,0.0104483080660226,0.0095510843906105,0.5622401805819158,-0.0096363091360389,0.0094977580273214,-0.5081835714749183,-0.0047363634245941,0.0095555256172569,-0.2075109016157911
SIK2,-0.0022584142727509,0.0095503718284611,-0.0898723956030724,0.0098950060578532,0.0094958355099603,0.5266330595939067,-0.0051789874908344,0.009555103459606,-0.2307549794028086
SIK3,-0.0148769817688441,0.0095517703082554,-0.9230737298402704,-0.0157537250766379,0.0094981513114636,-1.0122305915324596,0.0016400252694186,0.0095556859711508,0.0636204705039144
SIKE1,0.0012614381355548,0.0095493876328111,0.0482203346994607,-0.0077609998583293,0.0094974970004681,-0.3831536432072592,-0.0006084236065734,0.0095562140253218,-0.0226258549756853
SIL1,-0.015507636603151,0.0095477565686238,-0.9814725966146202,-0.0009211763979459,0.0094966973706398,-0.0349260940152831,-0.0009487988762996,0.0095554589403317,-0.0357843435094653
SIMC1,-0.0023876357021826,0.0095488595563497,-0.0955235682124148,-0.0031867617235288,0.0094961727944744,-0.1324198782070309,0.0065130705268186,0.0095551434003531,0.3049671831817437
SIN3A,0.0092823562978979,0.0095497912268424,0.4800744509241277,0.0147032914036017,0.0094953129380096,0.9152953873127888,0.0110348062899459,0.0095546216038687,0.6052867799154291
SIN3B,-0.0011616314076877,0.0095489833762838,-0.0442263280725757,-0.0108628686077531,0.009496711291951,-0.5973803165883309,8.009960493678928e-05,0.0095610825153474,0.0029126485980312
SINHCAF,0.0006455647526919,0.0095488184660429,0.0240629966773374,0.0004417898995669,0.0094962277147112,0.0164212893197318,-0.0230515789925358,0.0095526211985286,-1.8004288336696488
SIPA1,0.0009995046091494,0.0095490323480595,0.0378016736945301,0.0030740979729689,0.0094971600580176,0.1271552739659627,0.0211882333169442,0.0095531658849503,1.575438436781071
SIPA1L3,0.0128711866089977,0.0095481961387801,0.7503634092717989,0.0044826364098473,0.0094965089764269,0.195918643123571,0.011945802900189,0.0095546441919261,0.6752422067984315
SIRPG,0.010747512472288,0.0095483282635504,0.5844197417312509,-0.0043638833886824,0.0094962218163729,-0.1898640789905327,0.0084474955388583,0.0095586623940013,0.423832372448201
SIRT2,0.0034422446215996,0.0095506180639164,0.143549506863074,0.0046253197976904,0.0094961771640878,0.2032750010707529,-0.000846107188285,0.009555490995244,-0.0317768626832682
SIRT3,0.0040539403639356,0.0095509054735145,0.173121124814483,0.0093615352085187,0.0094958016174886,0.4891557054579131,-0.0044645686904298,0.0095558928192102,-0.1935744291906769
SIRT4,-0.0130298157994945,0.0095488476185468,-0.7633998432106509,-0.0027301147284008,0.0094965373159722,-0.111401470048278,0.0005598868371065,0.0095571794382769,0.0207770361259558
SIRT5,-0.0038311218299567,0.0095488302721153,-0.1622407308939955,-0.0012684755956656,0.009496448568237,-0.0487877605129501,0.0079575426913857,0.0095552947146893,0.3925640768252432
SIRT6,0.0062339874329191,0.0095521100248087,0.2890291975757652,0.0156376883439713,0.0094969208442321,1.001445635436867,0.0082806642891219,0.0095569721927861,0.4131189807573803
SIRT7,-0.0050629109602135,0.009549322401263,-0.2247579096227392,-0.0081185006053014,0.0094972811526907,-0.4059750894769787,-0.0006349593066062,0.0095568277897545,-0.0236369762280536
SIT1,0.0065239336051364,0.0095485987140802,0.3058572627267776,0.0374607425052489,0.0094897481576093,4.099817922468879,0.012685490769706,0.0095546385927349,0.7344458773747731
SIVA1,-0.0062330540435524,0.0095552924735125,-0.288857572773962,-0.0015026999239632,0.0094963836254703,-0.0583538036801204,-0.0111063587518399,0.0095546427432226,-0.6106622969348384
SIX1,0.0107898122283302,0.0095483365475751,0.5875516201151914,0.0033503166170277,0.009496218882381,0.1401167903019646,-0.0037050705563373,0.0095579250445692,-0.1559658872201452
SIX4,-0.0122686569759606,0.0095509991554354,-0.7011907436068545,-0.0008847270869234,0.0094992698743377,-0.0334842489925883,-0.0008835160944855,0.0095561845167639,-0.0332303651799932
SKA1,0.0158119803761846,0.0095580295337218,1.008363231461894,0.0047963158539762,0.0095022160930402,0.2120161094188325,-0.0065155999496262,0.0095561501546028,-0.3050741121694118
SKA2,0.0027479326159843,0.0095522568692856,0.1114823824780309,-0.0001446324587199,0.0094966637701395,-0.0053093869241003,-0.0161171446754776,0.0095541155996849,-1.037890362509429
SKA3,0.0089536180667454,0.0095562093867445,0.4574122628028346,-0.0067372023671747,0.0095019307336269,-0.3202834806349169,0.0016675207774975,0.0095559181886138,0.0647574639133266
SKAP1,-0.0060492131511387,0.0095487755001989,-0.2786707708845603,0.0144918584418173,0.0094956500515519,0.8961981045916824,0.0122868154982059,0.0095550284433981,0.702227944103216
SKAP2,-0.0113749689410319,0.0095507711790569,-0.6313791181235626,-0.0140254347478693,0.0094953556802882,-0.8548597604441059,-0.0077275919447479,0.0095556461897014,-0.3780876613365421
SKI,-0.0025310432318258,0.0095490170056892,-0.10184008099762,0.0126711667665161,0.0094957054135503,0.7396968502173921,0.0095356754042118,0.0095564738119147,0.4970444441478296
SKIC2,-0.0018718044193091,0.0095485616390759,-0.0733538753012726,-0.0084824088979401,0.0094967523560905,-0.4297200841522008,-0.0037730732621114,0.0095547613989696,-0.1593091686356279
SKIC3,0.000646847074204,0.0095502222479371,0.0241084322176972,0.0096341497641862,0.0095009398214104,0.5078051994582088,0.0037757154798501,0.0095607261669427,0.1593230439748314
SKIC8,-0.0163005008280921,0.0095481788011852,-1.0564241768686886,-0.0140176163030755,0.0094951543130762,-0.8541998208492061,-0.0083598375250994,0.0095566667058056,-0.4182537533516244
SKIL,0.0063164642140397,0.0095487480493123,0.2938730852868998,0.0054036344805951,0.0094975275406965,0.2445821026724405,-0.012418174688404,0.0095558378438858,-0.7126753734013922
SKOR1,-0.0019956421705994,0.0095507585235563,-0.0785787155838571,-0.003535311017273,0.0094980219333676,-0.1489009639447861,-0.0146412429810623,0.0095605393738006,-0.9006863708666915
SKP2,0.0035928341366346,0.009553526502952,0.1506609729264149,-0.0146517860693595,0.0094964447410188,-0.9104798565523408,0.0072272570485355,0.0095558666420436,0.3472934357434587
SLA,-0.0158369738756854,0.0095623229916631,-1.0100461144845767,-0.0010294107140612,0.0094970741361093,-0.0392028354251084,-0.0043748339798193,0.0095553441579239,-0.1890450894201946
SLA2,0.0034062924900468,0.0095491364121981,0.1418754637344749,0.0216795792008865,0.0095111045263727,1.6446897265585956,0.0171338910261371,0.0095628116906954,1.1354559869984298
SLAIN1,0.0156142513099188,0.0095477388130727,0.9914130030720346,-0.0021036757503344,0.0094965022892237,-0.0837088370584885,0.0137293067272793,0.0095555003510547,0.8215849068547492
SLAIN2,0.0179039226362791,0.0095473660869688,1.2162252493341466,0.0150329914466056,0.0094951894987741,0.9453878976601364,0.0003309594060461,0.0095553765523247,0.0121681430899475
SLAMF1,0.0022019290846832,0.0095530547056655,0.0873997979244217,0.0144705028040864,0.0094968813358035,0.8941161241208646,0.0079123260701513,0.0095597535381073,0.3894725397099579
SLAMF6,0.0047337528165698,0.0095488391105506,0.2075473204896553,0.0049121462546707,0.0094962411819156,0.2182616757943498,0.0036624283696352,0.0095554426593617,0.1539610173168474
SLAMF7,-0.000275489474292,0.0095498727029285,-0.0101113092470253,0.0027658246281682,0.0094964996791253,0.1130199130456407,0.0057828059193516,0.0095551132167305,0.2635595010031653
SLAMF8,-0.0174653242365255,0.0095510224922081,-1.170812556231715,0.0012789799251279,0.0094966873183469,0.0492116797360848,-0.0023364059743611,0.0095565411358141,-0.093200807030914
SLC10A3,0.0141278360227919,0.0095491547825539,0.8568612922411804,0.0054196201772654,0.0094964592401245,0.245487026697931,0.0044193642860479,0.0095570728963631,0.1912552702493076
SLC10A7,-0.0155822164836909,0.0095478186780676,-0.9884099314461742,-0.0046935860408953,0.0094968467508876,-0.2067988468836442,0.0027982494547999,0.0095551908656236,0.1137115393380252
SLC11A2,-0.0050842719618762,0.0095487782406984,-0.225904055425494,0.0021632949406732,0.0094962521722646,0.0862910329145872,-5.76700673355374e-05,0.0095552450726584,-0.0020963708349019
SLC12A2,-0.0077319771045124,0.0095495979714594,-0.3786674844680339,0.0053271615082299,0.0094964113528832,0.2404587986400766,0.0098241484729675,0.0095548485609756,0.51728940347073
SLC12A4,-0.0038693904551867,0.0095491624687298,-0.1640982750758168,0.0079844698759852,0.0094975039092273,0.3973550043916211,0.0185600122439593,0.0095536435499732,1.2833590565528197
SLC12A6,0.0011505960313459,0.009553029878099,0.0437669947348823,-0.0027089708052908,0.0095049698550322,-0.110336924027416,0.0126075240276124,0.0095545704461285,0.7281107780684319
SLC12A7,0.0235972565929087,0.0095461692111825,1.8711281394020416,0.0130928330031365,0.0094959333609641,0.7747172191302314,0.0297698696066546,0.0095509760813268,2.737042696716695
SLC12A8,-0.0127956501836182,0.0095516631697047,-0.743774886073422,-0.0077392064500054,0.0094955544603126,-0.3818785027199614,0.0063796562522577,0.0095546334102339,0.2972787490464718
SLC12A9,0.019208461638055,0.0095473129918852,1.3540600693378817,-0.002487379903999,0.0094998651925854,-0.100477711609883,-0.0060973230302243,0.0095550813043046,-0.2811607237081246
SLC15A2,-0.00012864552123,0.0095491882978719,-0.0046932527772567,-0.0122294318702546,0.00949564833053,-0.7037551470009283,-0.001860167764072,0.0095551647385461,-0.0728094920161352
SLC15A3,0.0055873304728836,0.0095487354829443,0.2530025359187299,0.011992034417714,0.0094958374791673,0.6847398547006307,0.0161627100021993,0.0095541678654075,1.0422325659844949
SLC15A4,-0.0078330795165084,0.0095489383706507,-0.3850415988167446,-0.0128572542267462,0.0094956385876361,-0.755082616092418,-0.0007459297019676,0.0095579454402795,-0.0278919133831223
SLC16A1,-0.0013165646535813,0.0095574465960567,-0.0503961299459765,-0.0238988465953448,0.0094942498500724,-1.9265167251491644,-0.0075285454231504,0.0095598206900245,-0.3655277397079189
SLC16A10,0.0109420047666564,0.0095522129183461,0.5985481514376775,-0.017091103333045,0.0095016630187759,-1.142149404324736,0.0108484721488158,0.0095638310420901,0.5906008038531639
SLC16A13,-0.0150543397752526,0.0095509953665927,-0.9392740967265616,-0.0022025823676282,0.0094961176406088,-0.0879988026123915,0.0093002454284668,0.0095550688669329,0.480946148555206
SLC16A14,-0.0094764979289851,0.0095496690329543,-0.4934206991480108,-0.0224818996071979,0.0094935107166075,-1.7472601963193222,-0.0070643806971667,0.0095551142475092,-0.3375039844733649
SLC16A3,-0.001952918371081,0.0095506498931078,-0.0767652388633073,0.0124343572532756,0.0094971062171398,0.7201792159206225,0.0053288526257217,0.0095555988376942,0.238762046494582
SLC16A5,-0.0011625736934175,0.0095502016595647,-0.0442579940779028,0.0201247442935405,0.009495721363863,1.4674567615166965,0.0039297004083766,0.0095553575750244,0.1669212662686282
SLC16A6,-0.0095223062674397,0.0095484319980207,-0.4966742126227833,-0.0064054485707648,0.0094971388810274,-0.3010017029251793,-0.0103784308619984,0.009557598687509,-0.5566508588248781
SLC16A7,0.0072453013845399,0.0095516021790822,0.3485839187806986,0.0106467872791482,0.0094986702023534,0.5810904956250202,-0.0019901485739592,0.0095565125039186,-0.0782941311589081
SLC17A5,-0.0151316646993298,0.0095491035937818,-0.9466037474730572,-0.0028799074144698,0.009496219171353,-0.1182213233541258,0.0121136808355839,0.0095552926751838,0.688424066051209
SLC17A9,-0.0039001363016968,0.0095488623907051,-0.16560548154866,9.423944865614575e-05,0.0094962694482641,0.0034523281495309,-0.001956449224974,0.0095553157186344,-0.0768744515240697
SLC18B1,0.0013877019924377,0.0095493356218688,0.053321045653879,0.0161129382120844,0.0094950536295504,1.047070149852699,0.0108712239045545,0.0095577877119443,0.5928000587845046
SLC19A1,-0.0046846436786523,0.0095533534067384,-0.2048957611418303,-0.0177515785195723,0.0094992051646785,-1.209819414995537,0.0037173726118142,0.0095553941174858,0.1566060681313913
SLC19A2,-0.0071660206789992,0.009549287582206,-0.3438871449696423,-0.0123442165887757,0.0094955593003218,-0.7130303223420046,-0.0045931407952707,0.0095551887740887,-0.2001480458887823
SLC1A4,1.6875125431935482e-05,0.0095491363684173,0.0006127783290301,-0.0004132214714898,0.00949655531483,-0.0153405849878253,-0.0067334422996775,0.009555649297979,-0.3178190817139004
